# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  179       5.199989514857e+03       8.314670387213e-01       0.000000000000e+00      -3.677643200747e+01       6.484731154601e-08       1.992196866237e-04      -7.844921862398e-07 
  180       5.223285441950e+03       8.203808959553e-01       0.000000000000e+00      -3.603708771147e+01       6.451218286191e-08       1.977435259699e-04      -7.630676355458e-07 
  181       5.246120635634e+03       8.094494429443e-01       0.000000000000e+00      -3.527049011837e+01       6.417746466072e-08       1.962730326470e-04      -7.421669435797e-07 
  182       5.268488760580e+03       7.986997512991e-01       0.000000000000e+00      -3.447672868489e+01       6.384368721515e-08       1.948090459681e-04      -7.217745860246e-07 
  183       5.290383495741e+03       7.881596400515e-01       0.000000000000e+00      -3.365591045519e+01       6.351134611318e-08       1.933523197194e-04      -7.018717175170e-07 
  184       5.311798534599e+03       7.778576830986e-01       0.000000000000e+00      -3.280816032088e+01       6.318089894252e-08       1.919035177550e-04      -6.824360537457e-07 
  185       5.332727585411e+03       7.678232166471e-01       0.000000000000e+00      -3.193362128111e+01       6.285276187600e-08       1.904632095293e-04      -6.634417520985e-07 
  186       5.353164371451e+03       7.580863466575e-01       0.000000000000e+00      -3.103245470260e+01       6.252730615673e-08       1.890318655679e-04      -6.448592908553e-07 
  187       5.373102631260e+03       7.486779562888e-01       0.000000000000e+00      -3.010484057969e+01       6.220485448209e-08       1.876098528749e-04      -6.266553469294e-07 
  188       5.392536118888e+03       7.396297133424e-01       0.000000000000e+00      -2.915097779436e+01       6.188567728522e-08       1.861974302795e-04      -6.087926721552e-07 
  189       5.411458604140e+03       7.309740777069e-01       0.000000000000e+00      -2.817108437632e+01       6.156998891298e-08       1.847947437199e-04      -5.912299681234e-07 
  190       5.429863872821e+03       7.227443088020e-01       0.000000000000e+00      -2.716539776303e+01       6.125794369930e-08       1.834018214642e-04      -5.739217595637e-07 
  191       5.447745726984e+03       7.149744730229e-01       0.000000000000e+00      -2.613417505975e+01       6.094963193276e-08       1.820185692705e-04      -5.568182662742e-07 
  192       5.465097985171e+03       7.076994511851e-01       0.000000000000e+00      -2.507769329959e+01       6.064507571726e-08       1.806447654840e-04      -5.398652735987e-07 
  193       5.481914482660e+03       7.009549459682e-01       0.000000000000e+00      -2.399624970355e+01       6.034422472466e-08       1.792800560715e-04      -5.230040014503e-07 
  194       5.498189071713e+03       6.947774893603e-01       0.000000000000e+00      -2.289016194058e+01       6.004695183839e-08       1.779239495950e-04      -5.061709718830e-07 
  195       5.513915621817e+03       6.892044501026e-01       0.000000000000e+00      -2.175976838760e+01       5.975304868669e-08       1.765758121217e-04      -4.892978752101e-07 
  196       5.529088019931e+03       6.842740411337e-01       0.000000000000e+00      -2.060542838959e+01       5.946222106459e-08       1.752348620729e-04      -4.723114346703e-07 
  197       5.543700170733e+03       6.800253270336e-01       0.000000000000e+00      -1.942752251959e+01       5.917408424335e-08       1.739001650101e-04      -4.551332696402e-07 
  198       5.557745996863e+03       6.764982314685e-01       0.000000000000e+00      -1.822645283878e+01       5.888815816631e-08       1.725706283588e-04      -4.376797573948e-07 
  199       5.571219439170e+03       6.737335446347e-01       0.000000000000e+00      -1.700264315650e+01       5.860386253006e-08       1.712449960710e-04      -4.198618934148e-07 
  200       5.584114456954e+03       6.717729307032e-01       0.000000000000e+00      -1.575653929032e+01       5.832051174969e-08       1.699218432243e-04      -4.015851502414e-07 
  201       5.596425469313e+03       6.706569575262e-01       0.000000000000e+00      -1.448858565610e+01       5.803751873675e-08       1.686000159815e-04      -3.827693542460e-07 
  202       5.608148713785e+03       6.704190134351e-01       0.000000000000e+00      -1.319915263399e+01       5.775504984623e-08       1.672800156477e-04      -3.634109959930e-07 
  203       5.619280985338e+03       6.710909697631e-01       0.000000000000e+00      -1.188860450956e+01       5.747345288151e-08       1.659627519086e-04      -3.435273004445e-07 
  204       5.629819205539e+03       6.727051211165e-01       0.000000000000e+00      -1.055732286629e+01       5.719305460672e-08       1.646491088806e-04      -3.231368301176e-07 
  205       5.639760424096e+03       6.752941869735e-01       0.000000000000e+00      -9.205706775724e+00       5.691415896951e-08       1.633399434268e-04      -3.022595177017e-07 
  206       5.649101820414e+03       6.788913132835e-01       0.000000000000e+00      -7.834172987499e+00       5.663704527627e-08       1.620360834509e-04      -2.809166989861e-07 
  207       5.657840705140e+03       6.835300740664e-01       0.000000000000e+00      -6.443156119464e+00       5.636196631943e-08       1.607383261676e-04      -2.591311460954e-07 
  208       5.665974521713e+03       6.892444730113e-01       0.000000000000e+00      -5.033108847763e+00       5.608914645640e-08       1.594474363501e-04      -2.369271010345e-07 
  209       5.673500847915e+03       6.960689450758e-01       0.000000000000e+00      -3.604502096922e+00       5.581877963954e-08       1.581641445547e-04      -2.143303095425e-07 
  210       5.680417397413e+03       7.040383580851e-01       0.000000000000e+00      -2.157825229942e+00       5.555102739679e-08       1.568891453222e-04      -1.913680552559e-07 
  211       5.686722021319e+03       7.131880143309e-01       0.000000000000e+00      -6.935862383843e-01       5.528601676249e-08       1.556230953567e-04      -1.680691941803e-07 
  212       5.692412709728e+03       7.235536521710e-01       0.000000000000e+00       7.876880675346e-01       5.502383815775e-08       1.543666116812e-04      -1.444641894720e-07 
  213       5.697487593274e+03       7.351714476276e-01       0.000000000000e+00       2.285451868858e+00       5.476454322012e-08       1.531202697696e-04      -1.205851465275e-07 
  214       5.701944944676e+03       7.480780159872e-01       0.000000000000e+00       3.799140147798e+00       5.450814258191e-08       1.518846016571e-04      -9.646584838302e-08 
  215       5.705783180289e+03       7.623104133991e-01       0.000000000000e+00       5.328168497645e+00       5.425460359672e-08       1.506600940263e-04      -7.214179142256e-08 
  216       5.709000861650e+03       7.779061384749e-01       0.000000000000e+00       6.871932932682e+00       5.400384801371e-08       1.494471862708e-04      -4.765022139520e-08 
  217       5.711596697030e+03       7.949031338871e-01       0.000000000000e+00       8.429809698089e+00       5.375574959922e-08       1.482462685359e-04      -2.303016974127e-08 
  218       5.713569542979e+03       8.133397879689e-01       0.000000000000e+00       1.000115507986e+01       5.351013170505e-08       1.470576797365e-04       1.677509772273e-09 
  219       5.714918405882e+03       8.332549363126e-01       0.000000000000e+00       1.158530521471e+01       5.326676478309e-08       1.458817055511e-04       2.643010410755e-08 
  220       5.715642443500e+03       8.546878633691e-01       0.000000000000e+00       1.318157589999e+01       5.302536384582e-08       1.447185763942e-04       5.118300370237e-08 
  221       5.715740966524e+03       8.776783040469e-01       0.000000000000e+00       1.478926240358e+01       5.278558587207e-08       1.435684653642e-04       7.588966490780e-08 
  222       5.715213440121e+03       9.022664453111e-01       0.000000000000e+00       1.640763927382e+01       5.254702715771e-08       1.424314861696e-04       1.005015721167e-07 
  223       5.714059485486e+03       9.284929277828e-01       0.000000000000e+00       1.803596014944e+01       5.230922061065e-08       1.413076910314e-04       1.249681995834e-07 
  224       5.712279028981e+03       9.563961136646e-01       0.000000000000e+00       1.967349648818e+01       5.207177169769e-08       1.401971100034e-04       1.492453830249e-07 
  225       5.709872757008e+03       9.860036920596e-01       0.000000000000e+00       2.131965691301e+01       5.183479165431e-08       1.390998775998e-04       1.733214141853e-07 
  226       5.706841693384e+03       1.017340536950e+00       0.000000000000e+00       2.297387517223e+01       5.159851421782e-08       1.380161142288e-04       1.971933790146e-07 
  227       5.703187056265e+03       1.050431387473e+00       0.000000000000e+00       2.463557181362e+01       5.136316088147e-08       1.369458839598e-04       2.208589915416e-07 
  228       5.698910260052e+03       1.085300843005e+00       0.000000000000e+00       2.630415408700e+01       5.112893995691e-08       1.358891926118e-04       2.443166152906e-07 
  229       5.694012917287e+03       1.121973358259e+00       0.000000000000e+00       2.797901584680e+01       5.089604561410e-08       1.348459858220e-04       2.675652849245e-07 
  230       5.688496840554e+03       1.160473238372e+00       0.000000000000e+00       2.965953745468e+01       5.066465689855e-08       1.338161470946e-04       2.906047281142e-07 
  231       5.682364044378e+03       1.200824633994e+00       0.000000000000e+00       3.134508568203e+01       5.043493672554e-08       1.327994958283e-04       3.134353876334e-07 
  232       5.675616747132e+03       1.243051536380e+00       0.000000000000e+00       3.303501361262e+01       5.020703085129e-08       1.317957853241e-04       3.360584436801e-07 
  233       5.668257372927e+03       1.287177772479e+00       0.000000000000e+00       3.472866054513e+01       4.998106682070e-08       1.308047007721e-04       3.584758364245e-07 
  234       5.660288553521e+03       1.333227000027e+00       0.000000000000e+00       3.642535189571e+01       4.975715289158e-08       1.298258572191e-04       3.806902887820e-07 
  235       5.651713130216e+03       1.381222702635e+00       0.000000000000e+00       3.812439910061e+01       4.953537693512e-08       1.288587975144e-04       4.027053294135e-07 
  236       5.642534155759e+03       1.431188184879e+00       0.000000000000e+00       3.982509951871e+01       4.931580531240e-08       1.279029902362e-04       4.245253159509e-07 
  237       5.632754896239e+03       1.483146567393e+00       0.000000000000e+00       4.152673633410e+01       4.909848172670e-08       1.269578275975e-04       4.461554584493e-07 
  238       5.622378832994e+03       1.537120781956e+00       0.000000000000e+00       4.322857845867e+01       4.888342605149e-08       1.260226233317e-04       4.676018430650e-07 
  239       5.611409664506e+03       1.593133566586e+00       0.000000000000e+00       4.492988043468e+01       4.867063313381e-08       1.250966105571e-04       4.888714559601e-07 
  240       5.599851308303e+03       1.651207460625e+00       0.000000000000e+00       4.662988233731e+01       4.846007157283e-08       1.241789396221e-04       5.099722074324e-07 
  241       5.587707902861e+03       1.711364799837e+00       0.000000000000e+00       4.832780967728e+01       4.825168247354e-08       1.232686759297e-04       5.309129562723e-07 
  242       5.574983809501e+03       1.773627711491e+00       0.000000000000e+00       5.002287330337e+01       4.804537817509e-08       1.223647977410e-04       5.517035343451e-07 
  243       5.561683614292e+03       1.838018109455e+00       0.000000000000e+00       5.171426930504e+01       4.784104095387e-08       1.214661939595e-04       5.723547714002e-07 
  244       5.547812129950e+03       1.904557689287e+00       0.000000000000e+00       5.340117891500e+01       4.763852170091e-08       1.205716618939e-04       5.928785201056e-07 
  245       5.533374397741e+03       1.973267923323e+00       0.000000000000e+00       5.508276841173e+01       4.743763857347e-08       1.196799050012e-04       6.132876813091e-07 
  246       5.518375689376e+03       2.044170055768e+00       0.000000000000e+00       5.675818902215e+01       4.723817562067e-08       1.187895306096e-04       6.335962295253e-07 
  247       5.502821508918e+03       2.117285097788e+00       0.000000000000e+00       5.842657682409e+01       4.703988138285e-08       1.178990476205e-04       6.538192386491e-07 
  248       5.486717594677e+03       2.192633822598e+00       0.000000000000e+00       6.008705264894e+01       4.684246746452e-08       1.170068641903e-04       6.739729078950e-07 
  249       5.470069921114e+03       2.270236760555e+00       0.000000000000e+00       6.173872198420e+01       4.664560708071e-08       1.161112853923e-04       6.940745879625e-07 
