# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  170       4.969735884817e+03       9.438348800260e-01       9.952324359311e-03      -4.199816474312e+01       6.796582388672e-08       2.129101648560e-04      -9.839257326900e-07 
  171       4.996639860415e+03       9.329320440678e-01       1.008224961200e-02      -4.150491336646e+01       6.760319661803e-08       2.113399788931e-04      -9.627210394014e-07 
  172       5.023164156503e+03       9.219356688217e-01       1.021319997925e-02      -4.098409083735e+01       6.724530965259e-08       2.097835375243e-04      -9.410084742429e-07 
  173       5.049299763577e+03       9.108709981888e-01       1.034517254532e-02      -4.043568065515e+01       6.689206792849e-08       2.082405441742e-04      -9.188925055149e-07 
  174       5.075037533015e+03       8.997642199474e-01       1.047816409009e-02      -3.985968378046e+01       6.654324584339e-08       2.067104838359e-04      -8.964846816225e-07 
  175       5.100368174985e+03       8.886424772501e-01       1.061217108439e-02      -3.925611892867e+01       6.619847880430e-08       2.051926138283e-04      -8.739038252850e-07 
  176       5.125282256346e+03       8.775338801208e-01       1.074718968539e-02      -3.862502286351e+01       6.585725454256e-08       2.036859544261e-04      -8.512762298832e-07 
  177       5.149770198555e+03       8.664675169514e-01       1.088321573205e-02      -3.796645069060e+01       6.551890419146e-08       2.021892793639e-04      -8.287358579474e-07 
  178       5.173822275569e+03       8.554734659987e-01       1.102024474046e-02      -3.728047615101e+01       6.518259312364e-08       2.007011062114e-04      -8.064245417837e-07 
  179       5.197428611751e+03       8.445828068817e-01       1.115827189924e-02      -3.656719191482e+01       6.484731154601e-08       1.992196866237e-04      -7.844921862398e-07 
  180       5.220579820151e+03       8.338265050653e-01       1.129729203508e-02      -3.582670069192e+01       6.451218286191e-08       1.977435259699e-04      -7.630676355458e-07 
  181       5.243268978476e+03       8.232319421397e-01       1.143729951568e-02      -3.505908716118e+01       6.417746466072e-08       1.962730326470e-04      -7.421669435797e-07 
  182       5.265489806524e+03       8.128261311748e-01       1.157828833022e-02      -3.426444436851e+01       6.384368721515e-08       1.948090459681e-04      -7.217745860246e-07 
  183       5.287236040189e+03       8.026368262420e-01       1.172025211386e-02      -3.344288296697e+01       6.351134611318e-08       1.933523197194e-04      -7.018717175170e-07 
  184       5.308501431718e+03       7.926925297602e-01       1.186318414303e-02      -3.259453147645e+01       6.318089894252e-08       1.919035177550e-04      -6.824360537457e-07 
  185       5.329279749977e+03       7.830224998413e-01       1.200707733074e-02      -3.171953654349e+01       6.285276187600e-08       1.904632095293e-04      -6.634417520985e-07 
  186       5.349564780712e+03       7.736567576366e-01       1.215192422180e-02      -3.081806320090e+01       6.252730615673e-08       1.890318655679e-04      -6.448592908553e-07 
  187       5.369350326814e+03       7.646260946823e-01       1.229771698819e-02      -2.989029512760e+01       6.220485448209e-08       1.876098528749e-04      -6.266553469294e-07 
  188       5.388630208581e+03       7.559620802454e-01       1.244444742426e-02      -2.893643490826e+01       6.188567728522e-08       1.861974302795e-04      -6.087926721552e-07 
  189       5.407398263979e+03       7.476970686698e-01       1.259210694208e-02      -2.795670429310e+01       6.156998891298e-08       1.847947437199e-04      -5.912299681234e-07 
  190       5.425648348908e+03       7.398642067222e-01       1.274068656666e-02      -2.695134445759e+01       6.125794369930e-08       1.834018214642e-04      -5.739217595637e-07 
  191       5.443374337463e+03       7.324974409374e-01       1.289017693131e-02      -2.592061626215e+01       6.094963193276e-08       1.820185692705e-04      -5.568182662742e-07 
  192       5.460570122198e+03       7.256315249650e-01       1.304056827286e-02      -2.486480051194e+01       6.064507571726e-08       1.806447654840e-04      -5.398652735987e-07 
  193       5.477229614388e+03       7.193020269148e-01       1.319185042697e-02      -2.378419821657e+01       6.034422472466e-08       1.792800560715e-04      -5.230040014503e-07 
  194       5.493346744293e+03       7.135453367027e-01       1.334401282340e-02      -2.267913084982e+01       6.004695183839e-08       1.779239495950e-04      -5.061709718830e-07 
  195       5.508915461418e+03       7.083986733967e-01       1.349704448132e-02      -2.154994060935e+01       5.975304868669e-08       1.765758121217e-04      -4.892978752101e-07 
  196       5.523929734783e+03       7.039000925627e-01       1.365093400457e-02      -2.039699067650e+01       5.946222106459e-08       1.752348620729e-04      -4.723114346703e-07 
  197       5.538383553175e+03       7.000884936105e-01       1.380566957696e-02      -1.922066547594e+01       5.917408424335e-08       1.739001650101e-04      -4.551332696402e-07 
  198       5.552270925422e+03       6.970036271396e-01       1.396123895752e-02      -1.802137093546e+01       5.888815816631e-08       1.725706283588e-04      -4.376797573948e-07 
  199       5.565585880648e+03       6.946861022850e-01       1.411762947585e-02      -1.679953474568e+01       5.860386253006e-08       1.712449960710e-04      -4.198618934148e-07 
  200       5.578322468540e+03       6.931773940632e-01       1.427482802733e-02      -1.555560661976e+01       5.832051174969e-08       1.699218432243e-04      -4.015851502414e-07 
  201       5.590475197615e+03       6.925178708820e-01       1.443282149083e-02      -1.429003461269e+01       5.803751873675e-08       1.686000159815e-04      -3.827693542460e-07 
  202       5.602040384367e+03       6.927407047793e-01       1.459159802485e-02      -1.300319165373e+01       5.775504984623e-08       1.672800156477e-04      -3.634109959930e-07 
  203       5.613014901110e+03       6.938775398458e-01       1.475114585495e-02      -1.169544426087e+01       5.747345288151e-08       1.659627519086e-04      -3.435273004445e-07 
  204       5.623395748181e+03       6.959604344488e-01       1.491145285627e-02      -1.036717619741e+01       5.719305460672e-08       1.646491088806e-04      -3.231368301176e-07 
  205       5.633180055502e+03       6.990218627260e-01       1.507250655004e-02      -9.018788660878e+00       5.691415896951e-08       1.633399434268e-04      -3.022595177017e-07 
  206       5.642365084131e+03       7.030947160805e-01       1.523429410014e-02      -7.650700472063e+00       5.663704527627e-08       1.620360834509e-04      -2.809166989861e-07 
  207       5.650948227823e+03       7.082123046749e-01       1.539680230958e-02      -6.263348263963e+00       5.636196631943e-08       1.607383261676e-04      -2.591311460954e-07 
  208       5.658927014589e+03       7.144083589258e-01       1.556001761709e-02      -4.857186670763e+00       5.608914645640e-08       1.594474363501e-04      -2.369271010345e-07 
  209       5.666299108250e+03       7.217170309983e-01       1.572392609362e-02      -3.432688516810e+00       5.581877963954e-08       1.581641445547e-04      -2.143303095425e-07 
  210       5.673062309997e+03       7.301728963006e-01       1.588851343889e-02      -1.990345005590e+00       5.555102739679e-08       1.568891453222e-04      -1.913680552559e-07 
  211       5.679214559946e+03       7.398109549779e-01       1.605376497789e-02      -5.306659086966e-01       5.528601676249e-08       1.556230953567e-04      -1.680691941803e-07 
  212       5.684753938698e+03       7.506666334075e-01       1.621966565745e-02       9.458202451906e-01       5.502383815775e-08       1.543666116812e-04      -1.444641894720e-07 
  213       5.689678668894e+03       7.627757856926e-01       1.638620004275e-02       2.438565981333e+00       5.476454322012e-08       1.531202697696e-04      -1.205851465275e-07 
  214       5.693987116777e+03       7.761746951574e-01       1.655335231385e-02       3.947004689957e+00       5.450814258191e-08       1.518846016571e-04      -9.646584838302e-08 
  215       5.697677793743e+03       7.909000758410e-01       1.672110626225e-02       5.470550437284e+00       5.425460359672e-08       1.506600940263e-04      -7.214179142256e-08 
  216       5.700749357904e+03       8.069890739919e-01       1.688944528738e-02       7.008597776550e+00       5.400384801371e-08       1.494471862708e-04      -4.765022139520e-08 
  217       5.703200615640e+03       8.244792695630e-01       1.705835239317e-02       8.560521559039e+00       5.375574959922e-08       1.482462685359e-04      -2.303016974127e-08 
  218       5.705030523164e+03       8.434086777051e-01       1.722781018456e-02       1.012567674510e+01       5.351013170505e-08       1.470576797365e-04       1.677509772273e-09 
  219       5.706238188071e+03       8.638157502622e-01       1.739780086404e-02       1.170339821518e+01       5.326676478309e-08       1.458817055511e-04       2.643010410755e-08 
  220       5.706822870903e+03       8.857393772654e-01       1.756830622817e-02       1.329300058084e+01       5.302536384582e-08       1.447185763942e-04       5.118300370237e-08 
  221       5.706783986701e+03       9.092188884276e-01       1.773930766414e-02       1.489377799581e+01       5.278558587207e-08       1.435684653642e-04       7.588966490780e-08 
  222       5.706121106565e+03       9.342940546377e-01       1.791078614627e-02       1.650500396696e+01       5.254702715771e-08       1.424314861696e-04       1.005015721167e-07 
  223       5.704833959211e+03       9.610050894554e-01       1.808272223257e-02       1.812593116537e+01       5.230922061065e-08       1.413076910314e-04       1.249681995834e-07 
  224       5.702922574347e+03       9.893899242276e-01       1.825509667704e-02       1.975583040273e+01       5.207177169769e-08       1.401971100034e-04       1.492453830249e-07 
  225       5.700387719816e+03       1.019475835709e+00       1.842789231752e-02       2.139411073592e+01       5.183479165431e-08       1.390998775998e-04       1.733214141853e-07 
  226       5.697230495578e+03       1.051287282970e+00       1.860109230254e-02       2.304020671964e+01       5.159851421782e-08       1.380161142288e-04       1.971933790146e-07 
  227       5.693452196301e+03       1.084848580419e+00       1.877467948443e-02       2.469353984003e+01       5.136316088147e-08       1.369458839598e-04       2.208589915416e-07 
  228       5.689054313257e+03       1.120183892804e+00       1.894863641734e-02       2.635351841890e+01       5.112893995691e-08       1.358891926118e-04       2.443166152906e-07 
  229       5.684038536215e+03       1.157317230215e+00       1.912294535522e-02       2.801953751809e+01       5.089604561410e-08       1.348459858220e-04       2.675652849245e-07 
  230       5.678406755338e+03       1.196272443087e+00       1.929758824984e-02       2.969097884365e+01       5.066465689855e-08       1.338161470946e-04       2.906047281142e-07 
  231       5.672161063079e+03       1.237073217205e+00       1.947254674876e-02       3.136721065021e+01       5.043493672554e-08       1.327994958283e-04       3.134353876334e-07 
  232       5.665303756074e+03       1.279743068707e+00       1.964780219334e-02       3.304758764520e+01       5.020703085129e-08       1.317957853241e-04       3.360584436801e-07 
  233       5.657837337036e+03       1.324305339084e+00       1.982333561675e-02       3.473145089311e+01       4.998106682070e-08       1.308047007721e-04       3.584758364245e-07 
  234       5.649764516656e+03       1.370783190186e+00       1.999912774196e-02       3.641812771984e+01       4.975715289158e-08       1.298258572191e-04       3.806902887820e-07 
  235       5.641088215491e+03       1.419199599224e+00       2.017515897974e-02       3.810693161690e+01       4.953537693512e-08       1.288587975144e-04       4.027053294135e-07 
  236       5.631811565863e+03       1.469577353773e+00       2.035140942665e-02       3.979716214574e+01       4.931580531240e-08       1.279029902362e-04       4.245253159509e-07 
  237       5.621937913755e+03       1.521939046776e+00       2.052785886304e-02       4.148810484199e+01       4.909848172670e-08       1.269578275975e-04       4.461554584493e-07 
  238       5.611470820701e+03       1.576307071545e+00       2.070448675107e-02       4.317903111976e+01       4.888342605149e-08       1.260226233317e-04       4.676018430650e-07 
  239       5.600414065689e+03       1.632703616765e+00       2.088127223267e-02       4.486919817592e+01       4.867063313381e-08       1.250966105571e-04       4.888714559601e-07 
  240       5.588771647049e+03       1.691150661501e+00       2.105819412756e-02       4.655784889435e+01       4.846007157283e-08       1.241789396221e-04       5.099722074324e-07 
  241       5.576547784352e+03       1.751669970193e+00       2.123523093127e-02       4.824421175022e+01       4.825168247354e-08       1.232686759297e-04       5.309129562723e-07 
  242       5.563746920303e+03       1.814283087666e+00       2.141236081310e-02       4.992750071432e+01       4.804537817509e-08       1.223647977410e-04       5.517035343451e-07 
  243       5.550373722637e+03       1.879011334130e+00       2.158956161413e-02       5.160691515725e+01       4.784104095387e-08       1.214661939595e-04       5.723547714002e-07 
  244       5.536433086017e+03       1.945875800184e+00       2.176681084523e-02       5.328163975377e+01       4.763852170091e-08       1.205716618939e-04       5.928785201056e-07 
  245       5.521930133922e+03       2.014897341818e+00       2.194408568505e-02       5.495084438704e+01       4.743763857347e-08       1.196799050012e-04       6.132876813091e-07 
  246       5.506870220551e+03       2.086096575418e+00       2.212136297801e-02       5.661368405291e+01       4.723817562067e-08       1.187895306096e-04       6.335962295253e-07 
  247       5.491258932710e+03       2.159493872766e+00       2.229861923232e-02       5.826929876417e+01       4.703988138285e-08       1.178990476205e-04       6.538192386491e-07 
  248       5.475102091714e+03       2.235109356046e+00       2.247583061796e-02       5.991681345489e+01       4.684246746452e-08       1.170068641903e-04       6.739729078950e-07 
  249       5.458405755275e+03       2.312962892848e+00       2.265297296468e-02       6.155533788461e+01       4.664560708071e-08       1.161112853923e-04       6.940745879625e-07 
