# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       4.810390234410e+12       3.266443929531e-23       9.635186870582e-08       4.992529866783e+19       1.409911927555e+04       2.930972039376e-09       6.782226567687e+16       5.562871272167e-08       1.473330938192e+39       2.774485358291e+29       1.483834966695e+30       3.760732865345e-08       1.019204507117e+39       2.492535447072e+39       1.485320286982e+27       2.320915259140e-15       1.999999999505e+00 
       4.776951573396e+12       3.312334200291e-23       9.702671377454e-08       4.923361560235e+19       1.409911927554e+04       2.951488843651e-09       6.735081000682e+16       5.601811371064e-08       1.432789619472e+39       2.717027446930e+29       1.453105643242e+30       3.760732865345e-08       9.911592840823e+38       2.423948905280e+39       1.454560203446e+27       2.353521797607e-15       1.999999999501e+00 
       4.743745355905e+12       3.358869183466e-23       9.770519682206e-08       4.855151536314e+19       1.409911927554e+04       2.972149265557e-09       6.688263158572e+16       5.641024050653e-08       1.393363867173e+39       2.660759454114e+29       1.423012705466e+30       3.760732865345e-08       9.638857751934e+38       2.357249644057e+39       1.424437142609e+27       2.386586425334e-15       1.999999999498e+00 
       4.710769966141e+12       3.406057936618e-23       9.838913683780e-08       4.787886518626e+19       1.409911927554e+04       2.992954310416e-09       6.641770763229e+16       5.680511218999e-08       1.355022984504e+39       2.605656737349e+29       1.393542974205e+30       3.760732865345e-08       9.373627453638e+38       2.292385731524e+39       1.394937912118e+27       2.420115578015e-15       1.999999999494e+00 
       4.678023799545e+12       3.453909644564e-23       9.907853382174e-08       4.721553414714e+19       1.409911927554e+04       3.013904990589e-09       6.595601552362e+16       5.720274797524e-08       1.317737119350e+39       2.551695164474e+29       1.364683543230e+30       3.760732865345e-08       9.115695438285e+38       2.229306664800e+39       1.366049592823e+27       2.454115781762e-15       1.999999999491e+00 
       4.645505262706e+12       3.502433621155e-23       9.977156878449e-08       4.656139313511e+19       1.409911927554e+04       3.035002325523e-09       6.549753279406e+16       5.760316721098e-08       1.281477241029e+39       2.498851103091e+29       1.336421773591e+30       3.760732865345e-08       8.864860880654e+38       2.167963330682e+39       1.337759533125e+27       2.488593654371e-15       1.999999999487e+00 
       4.613212773293e+12       3.551639311092e-23       1.004700607155e-07       4.591631482820e+19       1.409911927554e+04       3.056247341801e-09       6.504223713411e+16       5.800638938136e-08       1.246215117690e+39       2.447101410213e+29       1.308745288085e+30       3.760732865345e-08       8.620928481583e+38       2.108307967403e+39       1.310055343428e+27       2.523555906612e-15       1.999999999484e+00 
       4.581144759973e+12       3.601536291768e-23       1.011740096146e-07       4.528017366845e+19       1.409911927554e+04       3.077641073194e-09       6.459010638939e+16       5.841243410694e-08       1.211923294331e+39       2.396423422132e+29       1.281641965830e+30       3.760732865345e-08       8.383708315915e+38       2.050294127445e+39       1.282924890721e+27       2.559009343535e-15       1.999999999480e+00 
       4.549299662336e+12       3.652134275125e-23       1.018815964926e-07       4.465284583740e+19       1.409911927554e+04       3.099184560706e-09       6.414111855946e+16       5.882132114560e-08       1.178575071426e+39       2.346794944490e+29       1.255099936964e+30       3.760732865345e-08       8.153015684622e+38       1.993876641379e+39       1.256356293257e+27       2.594960865793e-15       1.999999999477e+00 
       4.517675930820e+12       3.703443109549e-23       1.025946403388e-07       4.403420923202e+19       1.409911927554e+04       3.120878852631e-09       6.369525179688e+16       5.923307039353e-08       1.146144484129e+39       2.298194242562e+29       1.229107577440e+30       3.760732865345e-08       7.928670970995e+38       1.939011582689e+39       1.230337915355e+27       2.631417470987e-15       1.999999999473e+00 
       4.486272026634e+12       3.755472781789e-23       1.033131411532e-07       4.342414344093e+19       1.409911927554e+04       3.142725004599e-09       6.325248440604e+16       5.964770188619e-08       1.114606282069e+39       2.250600031735e+29       1.203653503939e+30       3.760732865345e-08       7.710499500800e+38       1.885656233579e+39       1.204858362301e+27       2.668386255027e-15       1.999999999469e+00 
       4.455086421682e+12       3.808233418894e-23       1.040352799464e-07       4.282252972099e+19       1.409911927554e+04       3.164724079631e-09       6.281279484214e+16       6.006523579930e-08       1.083935909677e+39       2.203991468188e+29       1.178726568883e+30       3.760732865345e-08       7.498331406277e+38       1.833769051705e+39       1.179906475359e+27       2.705874413514e-15       1.999999999465e+00 
       4.424117598493e+12       3.861735290189e-23       1.047646946972e-07       4.222925097417e+19       1.409911927554e+04       3.186877148188e-09       6.237616171016e+16       6.048569244980e-08       1.054109487081e+39       2.158348139763e+29       1.154315855555e+30       3.760732865345e-08       7.292001493875e+38       1.783309637840e+39       1.155471326882e+27       2.743889243139e-15       1.999999999462e+00 
       4.393364050142e+12       3.915988809274e-23       1.054977474269e-07       4.164419172474e+19       1.409911927554e+04       3.209185288225e-09       6.194256376381e+16       6.090909229685e-08       1.025103791500e+39       2.113650057025e+29       1.130410673316e+30       3.760732865345e-08       7.091349115639e+38       1.734238704407e+39       1.131542215531e+27       2.782438143105e-15       1.999999999458e+00 
       4.362824280180e+12       3.971004536048e-23       1.062362571247e-07       4.106723809683e+19       1.409911927554e+04       3.231649585243e-09       6.151197990448e+16       6.133545594283e-08       9.968962391740e+38       2.069877644509e+29       1.107000552922e+30       3.760732865345e-08       6.896218044129e+38       1.686518044902e+39       1.108108661584e+27       2.821528616567e-15       1.999999999454e+00 
       4.332496802562e+12       4.026793178768e-23       1.069802237907e-07       4.049827779224e+19       1.409911927553e+04       3.254271132339e-09       6.108438918021e+16       6.176480413433e-08       9.694648677718e+38       2.027011732144e+29       1.084075241943e+30       3.760732865345e-08       6.706456350780e+38       1.640110504138e+39       1.085160402345e+27       2.861168272090e-15       1.999999999450e+00 
       4.302380141571e+12       4.083365596129e-23       1.077278284356e-07       3.993720006859e+19       1.409911927553e+04       3.277051030266e-09       6.065977078472e+16       6.219715776317e-08       9.427883192963e+38       1.985033546862e+29       1.061624700269e+30       3.760732865345e-08       6.521916287610e+38       1.594979949318e+39       1.062687387657e+27       2.901364825134e-15       1.999999999446e+00 
       4.272472831749e+12       4.140732799381e-23       1.084827090381e-07       3.938389571776e+19       1.409911927553e+04       3.299990387477e-09       6.023810405632e+16       6.263253786740e-08       9.168458234537e+38       1.943924704372e+29       1.039639095716e+30       3.760732865345e-08       6.342454172186e+38       1.551091241907e+39       1.040679775491e+27       2.942126099551e-15       1.999999999443e+00 
       4.242773417824e+12       4.198905954472e-23       1.092412276193e-07       3.883825704465e+19       1.409911927553e+04       3.323090320189e-09       5.981936847697e+16       6.307096563237e-08       8.916171814813e+38       1.903667201113e+29       1.018108799717e+30       3.760732865345e-08       6.167930275754e+38       1.508410210266e+39       1.019127927644e+27       2.983460029112e-15       1.999999999439e+00 
       4.213280454642e+12       4.257896384219e-23       1.100070221582e-07       3.830017784620e+19       1.409911927553e+04       3.346351952431e-09       5.940354367127e+16       6.351246239169e-08       8.670827504214e+38       1.864243406363e+29       9.970243831077e+29       3.760732865345e-08       5.998208714443e+38       1.466903623050e+39       9.980224055132e+26       3.025374659049e-15       1.999999999435e+00 
       4.183992507092e+12       4.317715570513e-23       1.107764546759e-07       3.776955339072e+19       1.409911927553e+04       3.369776416098e-09       5.899060940543e+16       6.395704962833e-08       8.432234278273e+38       1.825636054524e+29       9.763766119966e+29       3.760732865345e-08       5.833157343470e+38       1.426539163334e+39       9.773539659626e+26       3.067878147622e-15       1.999999999431e+00 
       4.154908150042e+12       4.378375156555e-23       1.115531631513e-07       3.724628039752e+19       1.409911927553e+04       3.393364851010e-09       5.858054558632e+16       6.440474897561e-08       8.200206368899e+38       1.787828237560e+29       9.561564437196e+29       3.760732865345e-08       5.672647654248e+38       1.387285403451e+39       9.571135572769e+26       3.110978767706e-15       1.999999999427e+00 
       4.126025968264e+12       4.439886949121e-23       1.123335096054e-07       3.673025701680e+19       1.409911927553e+04       3.417118404967e-09       5.817333226049e+16       6.485558221833e-08       7.974563119742e+38       1.750803397585e+29       9.363550228809e+29       3.760732865345e-08       5.516554674334e+38       1.349111780520e+39       9.372923151961e+26       3.154684908401e-15       1.999999999423e+00 
       4.097344556369e+12       4.502262920860e-23       1.131193130277e-07       3.622138280981e+19       1.409911927553e+04       3.441038233802e-09       5.776894961320e+16       6.530957129375e-08       7.755128845529e+38       1.714545319622e+29       9.169636774748e+29       3.760732865345e-08       5.364756870123e+38       1.311988572655e+39       9.178815590338e+26       3.199005076666e-15       1.999999999419e+00 
       4.068862518738e+12       4.565515212627e-23       1.139105734183e-07       3.571955872932e+19       1.409911927553e+04       3.465125501438e-09       5.736737796742e+16       6.576673829269e-08       7.541732695283e+38       1.679038124493e+29       8.979739150874e+29       3.760732865345e-08       5.217136052224e+38       1.275886875818e+39       8.988727878752e+26       3.243947898975e-15       1.999999999415e+00 
       4.040578469452e+12       4.629656135840e-23       1.147091097664e-07       3.522468710035e+19       1.409911927553e+04       3.489381379948e-09       5.696859778294e+16       6.622710546063e-08       7.334208519295e+38       1.644266261870e+29       8.793774191775e+29       3.760732865345e-08       5.073577283437e+38       1.240778581318e+39       8.802576768544e+26       3.289522122994e-15       1.999999999411e+00 
       4.012491032226e+12       4.694698174883e-23       1.155112840934e-07       3.473667160113e+19       1.409911927553e+04       3.513807049607e-09       5.657258965535e+16       6.669069519873e-08       7.132394739757e+38       1.610214503462e+29       8.611660454347e+29       3.760732865345e-08       4.933968789261e+38       1.206636353925e+39       8.620280735082e+26       3.335736619286e-15       1.999999999407e+00 
